productId,title,description,mrp,categories,sellerName
SPWE73KFNATASYAY,PrettySecrets Eskimo Women's Shapewear,"Shape up and look fabulous instantly with this black, slimming shaping up brief from PrettySecrets. High waisted for ultimate tummy control. It will smoothen, flatten and sculpt problem areas.•High waist•Sheer stretchable lace on the front and back•Slims hips and waist•Comfortable and stretchable•Nylon spandexModel Bust-34C and Waist-25 inches, is wearing size S",799,Apparels>Women>Maternity Wear>Lingerie & Sleepwear>Shapewears,Sania Dewan
SPWE3YQTMHJRKEJS,PrettySecrets Fashion Women's Shapewear,"This comfortable stretchable shape wears from PRETTYSECRETS features a high waist cut and mid thigh length. It flattens and sculpts waist, thigh, hips and makes you look slimmer in seconds.? High waisted ? Mid thigh length ? Slims waist, thigh, hips ? Stretchable fabric ? All day comfort ? Imported nylon/spandex",1099,Apparels>Women>Lingerie & Sleepwear>Shapewears,Sania Dewan
SPWE73KFNDFGCTWF,PrettySecrets Eskimo Women's Shapewear,"PrettySecrets presents to you a shapewear that can be worn all day long. With its unmatched light weight and breathable fabric properties this shape wear gives you that perfect figure to reveal and go with any of your bodycons!•One piece bodice to shape the abdomen and upper body•Lightweight, ideal for wearing all day long•Breathable and stretchable fabric•Broad straps on the shoulders that do not dig into the skin•Deep Scoop back•Scalloped lace trim at the hem•Nylon SpandexModel Bust-34C and Waist-25 inches, is wearing size S",1399,Apparels>Women>Maternity Wear>Lingerie & Sleepwear>Shapewears,Sania Dewan
SPWE73KFVKCVT8YZ,PrettySecrets Eskimo Women's Shapewear,"This light weight seamless brief from PrettySecrets is absolutely addictive! It provides extra firm compression: helps flatten the lower abdomen and improves toning and strengthening. Sexy and seamless, this brief is good to wear all day long with any of your outfits!•Seamless, invisible under fitted clothes•Breathable fabric•High rise waist•Full back cover and shaping•Nylon SpandexModel Bust-34C and Waist-25 inches, is wearing size S",699,Apparels>Women>Maternity Wear>Lingerie & Sleepwear>Shapewears,Sania Dewan
SPWE73KFYYWNMYH8,PrettySecrets Eskimo Women's Shapewear,"This shapewear from PrettySecrets is stylish, yet functional; with an attached cincher for that extra pull at your waist! With 2 insets of boning at the back it gives you that perfect shape which you would flaunt under all your bodycons!•High Waist•Slims waist and hips•Boning for extra slimming at the back•Attached Cincher for extra pull•3 rows of hook and eye closure at the front•Full back firm coverage•Pretty floral lace on the brief and cincher•Nylon spandexModel Bust-34C and Waist-25 inches, is wearing size S",999,Apparels>Women>Maternity Wear>Lingerie & Sleepwear>Shapewears,Sania Dewan
SPWE73KFHHX9HPR6,PrettySecrets Eskimo Women's Shapewear,"Seamless, sexy and slimming: this firm-control high waist shaping brief from PrettySecrets smoothens your tummy, waist and hips and gives a sleek perfect shape instantly. The firm full hip coverage creates a flatter, firmer profile under the most body hugging styles!•Firm Control•Shapes tummy, waist and hips•Ultra high waist•Brief bottom with full coverage•Scalloped pattern at waist and hem•Nylon spandexModel Bust-34C and Waist-25 inches, is wearing size S",799,Apparels>Women>Maternity Wear>Lingerie & Sleepwear>Shapewears,Sania Dewan
SPWE73KF4QYEGV2K,PrettySecrets Eskimo Women's Shapewear,"This elegant and feminine black shape wear from PrettySecrets sculpts your tummy and offers flattering coverage. With front open hook and eye closure and broad adjustable straps, this shape wear gives you all day ease and comfort.•3 Rows of hook and eye closure in the front•Internal boning for support•Broad adjustable straps•Contrast silver lace applique in the front•Nylon SpandexModel Bust-34C and Waist-25 inches, is wearing size S",1399,Apparels>Women>Maternity Wear>Lingerie & Sleepwear>Shapewears,Sania Dewan
SPWE73KFGU3RKVBF,PrettySecrets Eskimo Women's Shapewear,"This shapewear from PrettySecrets is stylish, yet functional; with an attached cincher for that extra pull at your waist! With 2 insets of boning at the back it gives you that perfect shape which you would flaunt under all your bodycons!•High Waist•Slims waist and hips•Boning for extra slimming at the back•Attached Cincher for extra pull•3 rows of hook and eye closure at the front•Full back firm coverage•Pretty floral lace on the brief and cincher•Nylon spandexModel Bust-34C and Waist-25 inches, is wearing size S",999,Apparels>Women>Maternity Wear>Lingerie & Sleepwear>Shapewears,Sania Dewan
SPWE73KFPSGYZCUW,PrettySecrets Eskimo Women's Shapewear,"This light weight seamless brief from PrettySecrets is absolutely addictive! It provides extra firm compression: helps flatten the lower abdomen and improves toning and strengthening. Sexy and seamless, this brief is good to wear all day long with any of your outfits!•Seamless, invisible under fitted clothes•Breathable fabric•High rise waist•Full back cover and shaping•Nylon SpandexModel Bust-34C and Waist-25 inches, is wearing size S",699,Apparels>Women>Maternity Wear>Lingerie & Sleepwear>Shapewears,Sania Dewan
SPWEYB45JSBRUGYV,PrettySecrets Women's Shapewear,"This comfortable, nude stretchable shape wear from PrettySecrets features a high waist cut and mid thigh length. It flattens and sculpts waist, thigh, hips and makes you look slimmer in seconds.High waisted, Pretty Floral Mesh on the front and back, Mid thigh length, Slims waist, thigh, hips, Stretchable fabric, All day comfort, Imported nylon/spandex",1199,Apparels>Women>Lingerie & Sleepwear>Shapewears,Sania Dewan
SPWE73KFHZYRCHUG,PrettySecrets Eskimo Women's Shapewear,"This light weight seamless brief from PrettySecrets is absolutely addictive! It provides extra firm compression: helps flatten the lower abdomen and improves toning and strengthening. Sexy and seamless, this brief is good to wear all day long with any of your outfits!•Seamless, invisible under fitted clothes•Breathable fabric•High rise waist•Full back cover and shaping•Nylon SpandexModel Bust-34C and Waist-25 inches, is wearing size S",699,Apparels>Women>Maternity Wear>Lingerie & Sleepwear>Shapewears,Sania Dewan
SPWEYFGXRCYV2HGH,PrettySecrets Women's Shapewear,"This elegant and feminine nude shape wear from PrettySecrets sculpts your tummy and offers flattering coverage. It includes detachable straps and allows you to wear your own bra.Detachable straps, Hook and eye closure in the front, Internal boning for support, Slims waist, Lace panels in the front, mesh insets on sides, Imported  nylon/spandex",1199,Apparels>Women>Lingerie & Sleepwear>Shapewears,Sania Dewan
SPWEYFHYAWA6FYWC,PrettySecrets Women's Shapewear,"""This elegant and feminine nude shape wear from PrettySecrets sculpts your tummy and offers flattering coverage.Hook and eye closure in the front, Internal boning for support, Slims waist, Lace panels with brown scallop in the front, mesh insets on sides, Imported nylon/spandex""",1199,Apparels>Women>Lingerie & Sleepwear>Shapewears,Sania Dewan
SPWEYFGY2WCSG2NG,PrettySecrets Women's Shapewear,"This elegant and feminine black shape wear from PrettySecrets sculpts your tummy and offers flattering coverage.Hook and eye closure in the front, Internal boning for support, Slims waist, Contrast hot pink Lace panels in the front, black  mesh insets on sides, Imported  nylon/spandex",1199,Apparels>Women>Lingerie & Sleepwear>Shapewears,Sania Dewan
SPWE73KFSHYV3ERG,PrettySecrets Eskimo Women's Shapewear,"This light weight seamless brief from PrettySecrets is absolutely addictive! It provides extra firm compression: helps flatten the lower abdomen and improves toning and strengthening. Sexy and seamless, this brief is good to wear all day long with any of your outfits!•Seamless, invisible under fitted clothes•Breathable fabric•High rise waist•Full back cover and shaping•Nylon SpandexModel Bust-34C and Waist-25 inches, is wearing size S",699,Apparels>Women>Maternity Wear>Lingerie & Sleepwear>Shapewears,Sania Dewan
SPWEYFGYVH6WPPTK,PrettySecrets Women's Shapewear,"""This elegant and feminine black shape wear from PrettySecrets sculpts your tummy and offers flattering coverage.Hook and eye closure in the front, Internal boning for support, Slims waist, Contrast hot pink Lace panels in the front, black mesh insets on sides, Imported nylon/spandex""",1199,Apparels>Women>Lingerie & Sleepwear>Shapewears,Sania Dewan
SPWEYB45MJZ5FZBY,PrettySecrets Women's Shapewear,"""Shape up and look fabulous instantly with this animal print, slimming shaping up brief from Prettyecrets. High waisted for ultimate tummy control. It will smoothen, flatten and sculpts problem areas.Animal Print , High waisted, Sheer mesh on the front and back, Contrast soft nude mesh lining on the inside, Black piping on the legs, Slims hips and waist, Comfortable and stretchable, Imported Nylon spandex""",799,Apparels>Women>Lingerie & Sleepwear>Shapewears,Sania Dewan
SPWE73KFAZZXJ8ZC,PrettySecrets Eskimo Women's Shapewear,"This elegant and feminine black shape wear from PrettySecrets sculpts your tummy and offers flattering coverage. With front open hook and eye closure and broad adjustable straps, this shape wear gives you all day ease and comfort.•3 Rows of hook and eye closure in the front•Internal boning for support•Broad adjustable straps•Contrast silver lace applique in the front•Nylon SpandexModel Bust-34C and Waist-25 inches, is wearing size S",1399,Apparels>Women>Maternity Wear>Lingerie & Sleepwear>Shapewears,Sania Dewan
SPWEYB45YWMGMHP4,PrettySecrets Women's Shapewear,"""Shape up and look fabulous instantly with this animal print, slimming shaping up brief from Prettyecrets. High waisted for ultimate tummy control. It will smoothen, flatten and sculpts problem areas.Animal Print ,High waisted,Sheer mesh on the front and back, Contrast soft nude mesh lining on the inside, Black piping on the legs, Slims hips and waist, Comfortable and stretchable, Imported Nylon spandex""",799,Apparels>Women>Lingerie & Sleepwear>Shapewears,Sania Dewan
SPWE73KFZ7JEGGWF,PrettySecrets Eskimo Women's Shapewear,"Seamless, sexy and slimming: this firm-control high waist shaping brief from PrettySecrets smoothens your tummy, waist and hips and gives a sleek perfect shape instantly. The firm full hip coverage creates a flatter, firmer profile under the most body hugging styles!•Firm Control•Shapes tummy, waist and hips•Ultra high waist•Brief bottom with full coverage•Scalloped pattern at waist and hem•Nylon spandexModel Bust-34C and Waist-25 inches, is wearing size S",799,Apparels>Women>Maternity Wear>Lingerie & Sleepwear>Shapewears,Sania Dewan
SPWE73KFNDAPEBPR,PrettySecrets Eskimo Women's Shapewear,"Seamless, sexy and slimming: this firm-control high waist shaping brief from PrettySecrets smoothens your tummy, waist and hips and gives a sleek perfect shape instantly. The firm full hip coverage creates a flatter, firmer profile under the most body hugging styles!•Firm Control•Shapes tummy, waist and hips•Ultra high waist•Brief bottom with full coverage•Scalloped pattern at waist and hem•Nylon spandexModel Bust-34C and Waist-25 inches, is wearing size S",799,Apparels>Women>Maternity Wear>Lingerie & Sleepwear>Shapewears,Sania Dewan
SPWE73KFNKUDVYMR,PrettySecrets Eskimo Women's Shapewear,"Seamless, sexy and slimming: this firm-control high waist shaping brief from PrettySecrets smoothens your tummy, waist and hips and gives a sleek perfect shape instantly. The firm full hip coverage creates a flatter, firmer profile under the most body hugging styles!•Firm Control•Shapes tummy, waist and hips•Ultra high waist•Brief bottom with full coverage•Scalloped pattern at waist and hem•Nylon spandexModel Bust-34C and Waist-25 inches, is wearing size S",799,Apparels>Women>Maternity Wear>Lingerie & Sleepwear>Shapewears,Sania Dewan
SPWE3YQUBN6FBYY5,PrettySecrets Fashion Women's Shapewear,"look thin in seconds this high waisted shape wear from prettysecrets flattens and sculpts waist, thigh and hips. This is the quickest fix for a sleeker slimmer you. High waisted mid thigh length slims waist, thigh, hips stretchable fabric all day comfort imported nylon/spandex",999,Apparels>Women>Lingerie & Sleepwear>Shapewears,Sania Dewan
SPWE73KF4FZXBZRH,PrettySecrets Eskimo Women's Shapewear,"This light weight seamless brief from PrettySecrets is absolutely addictive! It provides extra firm compression: helps flatten the lower abdomen and improves toning and strengthening. Sexy and seamless, this brief is good to wear all day long with any of your outfits!•Seamless, invisible under fitted clothes•Breathable fabric•High rise waist•Full back cover and shaping•Nylon SpandexModel Bust-34C and Waist-25 inches, is wearing size S",699,Apparels>Women>Maternity Wear>Lingerie & Sleepwear>Shapewears,Sania Dewan
SPWE73V43UDHKBZA,Golden Girl Corset-Skn Women's Shapewear,"A Seamless? High-Waist Mid-Thigh Super Control Tummy Tucker? Panty, To Shed Ur Extra Kilos. Very Useful To Reduce That Bulge From Your Waist. Seamless Fabric Stiching. Very Suitable For After Delivery Use, To Reduce The Waist",1199,Apparels>Women>Lingerie & Sleepwear>Shapewears,AMIT PRAKASH
SPWDZY6HRVFUHKFF,Dermawear Women's Shapewear,Its extra firm compression at lower abdomen helps flatten the abdomen. It also provides support to weak abdomen muscles by improved toning and strengthening.Note: Please select the size according to your west size as it is shapewear do not selct less size than your west size.,530,Apparels>Women>Lingerie & Sleepwear>Shapewears,Rezon Lopes
SPWE73KFNUZSZSRU,PrettySecrets Eskimo Women's Shapewear,"Seamless, sexy and slimming: this firm-control high waist shaping brief from PrettySecrets smoothens your tummy, waist and hips and gives a sleek perfect shape instantly.•Firm Control•Shapes tummy, waist and hips•Ultra high waist•Flawless, no-lines look•Silky Feel•Nylon spandexModel Bust-34C and Waist-25 inches, is wearing size S",799,Apparels>Women>Maternity Wear>Lingerie & Sleepwear>Shapewears,Sania Dewan
